10000
-6021,9468,18158
-275,6211,-32313
9178,27042,-8366
31074,-15704,-73
18853,5354,23015
-15610,-17803,30971
-24346,-10310,25669
-26988,22795,11360
21295,29347,32637
15235,-12347,-8511
27242,-342,-8243
-15951,-25199,-4371
-10047,-11385,-9096
-5596,23771,24246
29609,-21711,5860
-15119,-29810,1005
1753,-2427,-1736
-10606,14167,552
23891,-13014,19374
-22831,-3456,29878
23407,-3499,-18251
-29930,-10306,10928
-6583,27316,-13794
2706,-18067,4876
10971,-16811,10573
26761,-13383,307
-15899,-6054,-28706
9500,6774,18534
25024,5871,14141
-12456,-16990,-16808
-25939,-21823,-23546
-13433,-24575,10758
24700,21624,20572
20844,30184,-22801
-13419,-10390,12990
572,12557,13948
28758,-7649,-6592
-2997,8313,-27842
-5500,-30174,18187
28015,17718,14852
-24585,19242,-21071
23621,-15316,22254
20595,9415,23621
-3673,-29084,-25444
7326,-26022,14786
-6419,20800,9017
-20170,-9586,25895
-6982,-11684,25753
3936,18635,-2538
24656,-28443,10350
-32595,-3754,-21855
23903,-6465,27301
1653,-13186,29107
28828,17285,21
-13362,3606,13358
-30137,13736,-14374
7268,-10414,16147
9290,19839,-32675
31795,-8158,-16648
-32173,17411,5998
16953,1598,-7575
30068,-17154,18244
-17669,5721,18384
31337,31120,21890
16648,21368,-17577
-6327,6299,-15996
-3431,2761,21224
19069,32359,2774
-13053,-23327,-30511
-22995,-23268,28480
8909,25027,577
14993,-31931,-21162
17723,15324,7668
5316,12181,21415
-14618,-18031,-32370
-30479,-4989,31650
-1138,-11269,-1531
-11060,-29712,14897
30772,18029,-30640
-6970,7998,3269
16942,12742,-5699
29952,4363,31693
15667,-23582,-9804
-1051,3489,13366
-11203,749,26318
-27125,-31247,20105
16499,-2633,-18326
-3472,-21139,-28277
-23755,-13018,-20338
419,6852,21767
6875,-9406,-30153
-15377,28093,7924
-1827,29783,13200
-12118,13612,-23626
-29279,24627,-4035
29737,-26290,32730
-20727,-29554,-4606
29480,29074,-5220
-13818,9939,-16888
26394,4284,-17679
11074,-8341,-13992
25858,28579,-9617
10267,-17054,24379
8403,26318,-3688
2515,31196,21279
-10711,-14986,11573
1909,9043,-2679
-1614,-23068,-22783
18083,24183,28578
6162,-12044,-19639
2999,23156,-11499
18385,-21884,27963
21990,-32358,2392
-15230,-350,25589
-11041,29885,15344
-4275,-13919,31669
-21167,-31145,31149
255,-30522,-8754
12303,17324,-3825
26431,23298,-256
32550,25561,23069
-15608,6708,-7268
9128,-10520,5915
-3650,25052,-19040
-6220,28828,20315
27890,3478,-28118
-29051,-23768,11366
-9591,19912,-18266
-12978,-27177,-22941
-7581,-31015,3193
22988,17939,-19377
18242,-18241,-22156
19443,9038,26340
18238,6987,29880
-7379,13196,32730
25553,-9308,-17098
7392,-13464,-31512
-27271,19424,-19267
7468,19411,27306
15127,-15016,11922
27403,26713,-23906
19215,27003,31132
239,-11699,17240
-6689,21622,30304
-29102,7214,-6545
7105,-32139,22825
15686,-25859,18395
22165,1490,14914
28974,17783,-7599
2960,29214,11584
-18806,-37,-15087
-12596,14595,-17369
21196,-7832,-27934
-14712,5104,-22122
-32379,-2023,17275
-14485,8125,24644
-14274,6140,-12251
-31136,-5584,30932
-2301,22846,16928
-4459,-7127,-28183
-31920,17541,13597
13682,-15902,-287
-871,-1499,843
26836,11185,12051
-660,1798,23399
-28784,-16512,-4109
2043,-9893,-25761
15665,100,-28959
7593,29810,21136
15278,-24043,-3695
-18767,1644,-26444
11649,-30531,27667
6918,-8292,-8606
-10993,-25669,-1298
32304,982,-25117
11283,-24836,24997
29421,-331,-5764
21938,-32508,29912
-30044,-25607,-17420
-27744,28298,-30949
-18955,-3295,-13311
-23431,22565,-8963
-14859,-22195,15144
2552,-23820,-21192
-528,-4284,-23269
4834,32158,-7304
24490,3002,25769
9400,-27732,-32135
-9072,14202,-25852
2138,-12464,27734
-4957,29112,-5941
30183,-2609,-16284
31619,5876,-2253
-25864,-12601,-11609
-7190,-31177,-19473
19746,-32254,-3511
4291,1836,-24591
6752,-13624,-25646
26183,-756,-12586
27177,13170,-6211
22895,14320,-22255
-14743,20204,-19117
27033,4679,-21416
6110,5298,-32081
17242,-30010,17736
12122,23791,-14850
-30728,-15618,-5174
-1090,-1465,139
17438,21913,15122
2767,10348,11735
-31837,31805,30288
-12856,-2116,525
3509,13214,-1978
-23155,21138,18192
3555,5826,-12126
9291,12794,17222
-10643,-18350,-18439
1166,-9839,1738
32633,14499,-18145
-15354,18117,-7997
4596,32654,28003
31707,-28017,29218
-11037,17371,-27968
-4444,-20296,-30350
22081,-19088,-18464
-17906,12283,-2532
-1736,8802,9339
8427,13712,-2728
-22033,-28473,-19418
30775,14350,31793
29798,-5074,16344
-19582,5919,5352
-21193,24313,-21988
15413,-12046,-16274
10077,-31878,-5369
1187,1225,12712
-2319,11626,-20481
16632,107,8787
18399,-18022,-23939
-14628,6437,-4985
30258,142,19927
32682,-925,-30971
12302,25566,-14372
11820,128,-18832
-1333,-11953,10130
30902,7855,31870
-30517,15964,-15616
-18957,14229,-32544
22265,-291,-8008
9943,4806,19540
-4161,-12303,-27130
-18096,-12650,9182
-12098,5267,22534
1211,-16904,-8555
1497,-13053,22095
21703,-9650,-29793
552,27915,-27041
-20006,13208,-17215
26655,11225,27418
9651,10771,10111
22838,29368,-13168
-4628,3065,23843
-11565,-11758,6178
9233,26468,18684
-25847,-2853,5456
23268,-31198,-13064
23610,18400,-7439
15931,-29874,19713
18712,5435,-8167
-26306,7920,-10498
-23950,16744,32283
15193,-15864,-1807
-10719,-15133,-25935
-13249,31630,-22514
-4181,22622,6463
13465,1755,2712
-29520,-26651,20464
7926,-21377,4974
-20893,706,13262
-26661,-21455,-10402
-15691,12104,-16976
26571,-19366,10873
-24050,26355,-26494
23683,32705,-25710
9482,-24790,-23938
1475,-29920,12914
-8987,-13748,-26168
21599,-20045,-29866
-1263,5814,32449
18712,-4012,-11319
-19505,-1088,-9940
14488,-27521,20200
15706,21905,12416
-1892,-8714,-19996
12742,32068,18086
6312,-249,27465
-13383,16130,9800
11048,27690,-23670
-3357,-9801,-7283
-29221,26517,10415
-18834,8239,1992
4725,-7916,-28196
6988,-598,4752
10217,13825,21344
-12186,-5218,31347
19675,22482,-16307
-31902,23385,-14143
9602,18082,-19727
5276,-23105,-11646
-21310,32663,-10149
28616,-401,-30643
-13019,-19043,-4737
17424,-14302,-32641
-2150,-18301,-7088
8142,27697,6964
1456,25481,-10139
22624,13874,-10778
14645,-844,12480
-4568,12027,-10517
23036,23578,15295
-29701,13970,9314
-5217,-29058,-2217
-30425,-5990,-12499
-17586,15271,-15702
9776,8719,-29617
-24022,20516,30074
30727,-7428,-23937
-6629,-8002,-20838
9692,-13757,5613
29363,26270,17912
-19092,-1913,24259
-23046,-19178,11410
-3697,12105,-23263
-7250,22797,5514
16940,26010,2785
-10908,-750,24470
28913,-8531,-24259
-26769,10832,11959
2107,-9234,11789
8621,-3020,29105
-14476,-2195,-1854
8305,-20116,-30839
9820,-29552,8262
13830,32631,-2388
19424,-15587,-24961
29586,21022,-513
-16484,-11157,-14992
-23501,-29025,-9360
-27393,32743,20799
29572,-5254,7522
-30381,-22366,-24411
-25737,7241,6259
-7975,30282,5387
31907,30349,21597
8524,17894,-28116
3595,2425,-14923
18003,3791,-2652
-275,3056,-11255
-13492,-11896,15012
-2747,-28480,-14343
-3541,-29235,32313
-8817,-7966,21234
11771,-1437,-28333
-21309,6086,23888
-79,-10404,-11067
-32723,-9410,-15747
3386,-9970,-31472
13984,-18901,3938
-11900,2955,-23127
-1495,17500,5937
-25959,5463,-23439
17214,-15561,14863
28066,-19459,11096
16038,-4752,-4404
-14945,-30173,2753
-21579,631,8959
11124,10296,-10084
-18842,-17133,20100
-8014,-12355,23740
18001,9720,-20484
-19675,6371,24057
8868,-11201,-20122
20275,12369,22847
23024,-23860,16740
29714,-5952,25023
13074,28340,-7139
4489,6908,-6658
-9967,23693,23576
-10855,1122,-22902
10249,-28354,26681
28659,12145,15024
15938,10377,13606
-9503,-11189,-9159
-5954,17686,-21304
-29887,8102,-5558
25848,-30720,13342
-19997,14205,-12207
17042,-21104,-197
-24438,-32531,-1998
20953,24,1015
14056,-22848,15961
14723,2687,-25737
-19676,22913,-21629
-26871,22142,25181
5472,-2755,-13944
-31057,-2447,16780
23719,12475,-3687
-22829,16396,-17851
13135,-756,12173
7572,-11511,11702
13821,17115,-2198
-18610,32216,-9783
-28911,-11840,30768
-9503,-24039,-10353
17829,23215,-17217
-3492,21296,27358
7277,19447,10447
2452,19489,-2299
-14212,-29083,16315
-29951,24746,-11586
-32732,-5714,-23279
15962,-19830,-30025
26839,-19981,22663
-11271,20616,14854
-13342,-29307,-10836
-8518,-9686,27374
-30474,23508,21892
-13199,12989,31165
-29474,-11082,4347
-26842,-24799,-14234
24902,-31806,-21514
-29632,12069,28127
-16610,-20431,19239
-13305,-28526,-24717
13501,-5498,5225
32179,9465,12512
265,19097,-483
15670,2884,18723
-12073,16173,-1955
-7409,-16657,-9643
21544,5043,28862
-24870,-17651,32722
16559,-6191,3562
1592,-6000,11901
-22445,25417,-20121
-278,15731,-20714
-4058,21226,-15465
-24315,-6397,25867
21389,-29646,-18611
5578,4539,21030
-16458,-22618,-10613
-16747,297,24651
16612,-25682,18491
1539,-8476,-10799
28976,-12686,1648
6364,3182,12629
32724,-18386,-27992
-23838,-25785,3326
31644,20635,27782
15835,-16659,-11791
12943,8885,-8981
6790,7637,-32628
-16380,-24804,-9908
-9705,15364,31015
10335,9571,20152
-22213,-25991,26823
12741,27027,-16442
17222,-15696,32643
16188,3274,13096
-16389,12728,23551
16036,-16598,-15030
20149,-26262,14096
23931,-5655,1165
-310,-2349,-302
6346,-8284,11429
4860,-21416,-19906
-3507,-19884,12871
5062,26766,-22688
-10327,8117,-7192
1904,-14302,8597
30356,18293,-17666
25935,6381,5905
25934,2179,26330
-7223,-26051,-31261
11575,-5864,-8693
-21437,-3270,15561
-28244,-25940,7868
-29361,17468,1197
27451,24265,-16592
24032,-9866,-23516
-29239,8455,21742
-6608,9710,5099
-19286,2218,-26151
-21164,23409,-17977
-1144,21532,-19215
-19091,-18843,3197
24101,-14972,16836
-19373,-29077,20633
-12348,25079,-16526
-10564,23722,-29578
31471,4041,11088
28689,-11892,-1697
-9157,-12818,27551
-21793,16015,-17157
15556,-23029,26664
-3429,-21237,-23166
-27022,-13574,17213
-30396,-126,30717
19273,13651,-5847
-14294,1096,13253
21532,-15937,-8199
27483,-14360,-3749
-3717,-77,-31879
26246,-18746,-19905
10818,-21171,-5245
16238,20273,-24
-13340,-22044,-6647
-9678,-23587,19475
15543,-28358,21589
-15774,2560,634
32766,10715,-2112
28855,-29892,-12615
-28371,-15390,22667
6539,-26930,-18246
5935,-7751,-7217
18219,30483,31634
25100,-29931,27866
6957,5758,-3532
23606,23143,25521
22914,22190,-20941
19860,-6907,-12753
-8105,-550,-28843
-3830,-29578,-1205
17752,6803,-26335
17388,-2638,-32581
-29738,18770,25855
-14032,-215,-2184
-25147,-29040,-25273
-20968,18718,19513
-11706,-29790,-11747
-21070,6718,483
-6360,17703,22675
-5613,-16717,22021
1621,-14325,27520
-13244,9112,-10246
-10114,-3032,-28504
-469,-3180,24301
14010,12583,24549
-15236,-29009,-23041
12853,-15579,-22265
23283,939,-21339
-14204,3414,-14448
18555,9549,-10494
-669,-352,-14768
22315,29666,12919
30327,-12009,13381
-26851,-28497,17891
-30556,-24705,-12981
-15657,7772,25258
19514,-1116,15053
-6180,26986,24128
1080,-12137,5360
11064,-15291,-29280
29904,-8742,8558
-261,-97,29582
5733,-13872,9666
-9471,2750,-32724
-15114,21936,-11759
15066,18975,28241
-15250,31170,12140
-14033,21805,3125
-23206,-14688,-14426
-3133,7251,1034
23616,-13783,22752
27031,-8688,-8132
26776,2356,25288
11450,4732,19897
23600,-11224,5079
15978,-3682,18945
-2983,25098,27210
28944,19094,21669
26992,28309,-32187
-27908,9279,17400
23257,-3941,9134
16094,19897,-21777
-30216,-12217,32548
1435,18708,2312
8700,-14103,113
16376,-28317,-1650
16320,26746,17839
-17123,27269,14204
-25212,-1545,-23019
-28816,28255,-29909
26510,-8048,-25285
144,30394,-3725
-15737,25704,20733
-14340,-13025,32659
-27296,16865,-30384
4916,28607,-11219
-6763,28541,-3727
32555,9149,8561
-27941,-2023,-30683
22688,31314,-12811
-26256,-12538,-20867
26301,-21406,24424
28319,21035,-17243
-31017,13430,23785
20170,17123,4010
-6250,31575,-27399
-13907,24193,-32651
-25678,-18236,-20705
-13872,-29327,-743
-13354,8015,-32381
-17135,2996,-10607
309,-6438,-13320
-6823,-24500,-31095
311,-26300,27135
-8653,25788,-25895
-19956,-31110,23189
8172,9800,1742
-15571,-3099,-15796
21214,13688,-1805
8857,-6817,7266
16700,10605,-9509
3136,-30939,-1418
24829,21581,-15701
26416,7013,3172
-1870,2544,18839
-6379,-849,26527
-28728,-30529,-18398
-31324,23635,-2490
-20608,20953,-16401
27068,1878,19835
-25790,9654,-22659
-3226,2868,2000
1800,20469,3575
29140,-23870,-22836
-953,-27805,-12067
31408,-10724,-150
-24466,-11823,6358
20658,-13196,-21044
10895,-23780,-6306
-7654,-23140,-4294
-26238,-7529,-8147
5834,17034,11647
-16333,144,9133
19779,7178,-8006
9007,-4232,15131
-13280,-26340,7448
12984,-32085,-5207
28510,-3926,-23321
-14903,21846,16182
-21903,-14486,-29889
-4240,-32365,-18685
-24242,16532,30480
26649,13602,12607
7975,-23042,19108
29085,-21894,-15677
-31949,25222,-26665
15343,8694,27871
-8924,30445,30664
10134,13321,-12783
-19612,-21396,24598
-26814,9373,-32632
11141,-32524,-19167
-21004,-10255,26064
-16836,21451,250
22271,21946,28087
10214,28579,10720
-4817,11705,1610
24542,22400,25244
-28281,-3409,-15083
12631,9270,-25926
25335,-15923,22258
-2527,-7304,-20236
-13485,-31626,11078
5181,3545,-15466
-27660,-22669,-16580
-21925,-30089,4561
-9128,-32652,25017
23851,-15500,1048
22275,28690,2861
22169,8737,19148
-20693,-11033,-4329
30960,-23147,-1188
-18810,-13452,24030
21982,-10808,-30198
-32277,8089,22147
12965,-2705,20040
13468,26578,9866
-13465,27069,-7513
-18833,32208,-22800
-20984,-14804,25895
-852,22844,22932
-21733,10371,7668
22310,15628,24033
-24665,25108,-29581
25797,-3105,-32270
-7884,1056,-7884
-11014,-19256,-21218
-27353,-24767,-13771
-15952,13168,-20590
31663,-26081,-8417
-1382,-3652,2740
-18204,-7181,9108
28000,-22149,12571
-6291,26779,5029
3257,-3179,18559
-31781,17801,26221
17067,21245,-26226
-24001,28740,-19166
-15950,-5647,-17713
18319,-3715,-31219
-15403,4649,-32073
-21428,14341,17183
-16930,-26576,-10331
20591,14212,-32230
-16527,-30206,27396
-2705,-4233,-25661
-30581,22642,10119
-32081,14882,-27811
30519,9449,-19918
59,32742,16460
24376,-1343,-8109
-12699,32272,11258
-653,-12937,-5289
2677,19904,27559
-6735,23008,-17185
14606,-24590,-3428
-25062,-24586,7480
-7958,-9624,-20693
-7784,-25207,24183
20344,6204,24176
-17605,30464,6032
-8124,19977,-15018
9187,14434,30484
-21091,-28386,28424
23753,-31997,-13989
-30576,-20986,-5877
274,14549,-31921
29853,6388,-3617
-32509,-9778,-7325
-29668,-31731,581
18551,137,-26163
15922,-15638,13631
-606,23527,-16380
-27168,-19924,18135
-4857,-1935,-12254
-13715,13932,19930
7160,20572,31738
11379,-29332,-2687
29635,-19320,-15383
13059,-28082,-6501
-4601,427,4068
-4482,-7379,-3124
-9005,-5850,13786
14140,17044,6724
-31008,-10620,29366
-8880,12936,-4633
-12676,-873,7797
-21124,-21886,-17597
-11097,3746,32627
6268,6704,2608
-16047,-30630,-9981
10766,22456,-21868
-3110,6607,10435
-17143,9769,26382
11328,-27873,8441
1379,17900,-29124
12905,7598,-27299
-23000,95,-20438
-7404,13907,-27020
-2464,2882,18246
17668,18008,20281
-11029,9139,24098
19627,-14920,-11251
12663,22587,24230
15342,-28312,-24023
24563,24494,-7293
-2198,20402,29141
6467,-15094,-30028
18409,26505,-2047
31184,30042,14919
-28841,22254,-27030
27848,20263,-32489
-20129,26139,13424
-8395,-27151,26811
-20116,29391,-3977
-17829,-16356,-28757
-26788,-10314,-27540
5959,-1338,-12815
-5970,7336,-29567
-3368,-27646,11217
-30573,-17176,14921
10414,-1437,-1254
29931,14080,-28810
31257,-25672,28543
-8208,12078,-13272
11928,27249,-30237
30811,16187,21042
-16400,25135,-32087
-24676,28272,2647
385,-2783,-28107
24165,24173,-19845
5373,-408,-26125
10936,-10998,-29770
-10922,-28847,12777
28197,28149,3998
16916,8841,-28404
-25707,-6704,-7883
13546,11367,2578
26333,-29691,17283
29233,-7187,7080
-32200,-10223,-8652
-31392,22831,5127
-15510,-13816,23753
-23577,3488,12230
-22826,-1652,9467
30722,-1740,22604
-5401,-24854,-7854
25572,4609,-23470
16133,-18089,-907
27784,-26080,-7759
-20704,-3657,-3322
-19942,29665,17810
-7422,-27917,5861
-30958,16534,28949
-22049,-32502,2767
-5578,-4038,502
-13909,5563,24470
27498,-7324,-17772
-21457,-22607,-16480
-24489,-4718,4841
21806,-6719,14296
-24297,11832,28600
-28070,-30814,9046
13046,-7385,26085
-12786,548,-2517
-4445,-15230,21424
-4280,-14836,7392
20240,1396,-7546
317,-18155,14643
-22653,-1808,-2241
22581,31292,11966
-20439,6897,3664
16265,11414,1036
29958,-4032,-20250
17614,-19947,-16847
-25200,-27473,20804
-21725,20762,16327
-18506,29281,-15434
2577,-7050,-28656
-29367,-61,-3087
-21573,23621,-18060
3959,-9035,26916
25682,-21317,-31947
3168,-9191,12203
-3684,7436,-9047
11314,11615,-11353
-31007,-24816,-23063
-18781,8854,-26370
-21297,-19834,865
22138,-7331,22737
-23668,-7182,15255
-14047,-6780,-11011
32400,-1038,6115
31842,655,-26941
22967,8255,-13605
18683,-27573,-29914
1078,6782,10292
-11631,-9680,-29407
-21607,22643,-22115
32212,-17454,16535
-8152,-14582,-29160
24385,-26168,-31588
-7450,12225,1187
21177,30667,13072
18423,1789,-8451
16871,11003,27520
-3902,5719,-22943
-15932,-18447,8676
-24599,-9720,-20831
23808,-30727,29596
11188,29834,28703
436,11120,-25562
2690,-2201,-22011
1793,-12176,-23625
-29030,1620,-32689
12896,20178,-9552
-22001,30671,-30028
755,-65,20114
-30289,18644,-10612
-17766,-9262,10404
-31024,4570,-16185
8955,2779,-19663
2745,-5721,-21344
-9612,23322,24421
-23909,-25812,-22868
-27351,-19569,-19818
18593,-17644,3451
26493,18887,-19771
560,-25375,-18264
4235,-21988,-24626
145,-23222,7365
-28201,3380,-19144
-8525,27483,-17442
14006,-24465,-27837
-26316,19486,24182
-17899,-24686,32340
17412,11353,-8961
-20058,21902,15219
-28623,4791,5493
18969,19686,-16316
18791,3662,30208
23294,-13365,-14039
7819,-8657,8474
-3288,-12362,23525
30325,-8274,26693
17643,-3615,-21739
-3960,-5787,28272
-11208,-21123,-31274
10041,-17801,9263
-1907,-8276,26817
8514,-3576,26762
-12284,20127,-13317
-12619,22221,-9707
27271,-22447,-5284
-27153,15310,-27891
15433,-4139,32235
-32159,1784,16413
28792,30731,-8935
-31205,12459,-12475
-8133,-131,20373
-14460,-20043,-5828
-4206,7898,-10736
-335,-27108,11884
11517,-20579,16643
-6638,21727,-19889
-20238,-25429,-10732
-19078,-17859,12296
-31166,-843,23959
12297,29142,-28353
3920,19354,2834
12085,26267,15716
-16766,29534,-27357
26707,-20790,21638
15162,6747,-8566
-21299,-30778,9401
6368,31564,-29082
-14349,-3430,-15765
2190,26551,31611
31676,17994,-9760
-31961,-14411,-26394
-30626,-23372,4135
-32722,5190,19569
-8660,21158,7893
-29402,23042,16851
-5063,3380,3502
9020,19782,-16699
5376,4538,-13177
-24051,-3921,11924
-6881,-21184,23823
8560,-6347,1152
-8765,2009,-8202
-11159,-14372,22411
29911,9864,-31007
-1882,-22138,31179
14167,28198,24181
-32085,-4505,-7628
22805,25311,-29172
-16451,-3665,27034
-17672,-13524,12191
18131,-9114,11996
6729,12964,7470
29772,20708,9497
3535,-16213,-21012
-20551,-30822,18548
22767,-14387,-27012
21126,-9272,28698
20836,-8105,-26934
7387,-27990,32335
-17637,-27213,-3635
-27965,-19309,-13289
32088,-6193,-18033
-20576,-10477,5695
7731,-1802,14796
-84,-27497,24168
-17020,17287,-4692
-22713,-28851,-5913
-28527,17941,-14858
-30264,-3663,18555
-30791,31017,-22602
30697,-10482,12434
17412,21926,-20423
-5277,-6991,-21331
5877,-26187,20642
192,-648,-6762
-493,16964,-10489
20050,-2779,-23626
-3238,-5448,-2903
4338,14046,14506
-22048,3471,-11128
-26616,-22387,-23488
21774,-1606,18079
-18902,-5167,-22693
199,29063,-12015
21685,-30446,25219
-29437,15039,-13614
22727,-29708,20797
19663,26468,21701
-796,-31233,14695
29749,17408,-32700
30393,15962,-700
3849,2176,-15611
-10748,-26271,5927
16576,11056,9482
-28558,3963,-25974
-19089,-8217,-19941
22385,27701,8950
-11549,17814,12902
9729,-31602,19196
-31267,16592,-11638
-22158,26940,-5225
7412,26646,-28572
-24081,26959,-23125
21377,13964,9576
-509,-15327,-27537
12240,26147,-31238
-17919,923,-31564
23448,-6766,23911
11669,24033,-2628
-9278,-29874,31761
-29625,-6316,7314
26927,-26749,-32160
-15780,3343,21338
-29129,28500,28935
-30372,17942,27571
-10723,25295,-11736
18844,11444,13072
-29093,10959,-2528
30855,4375,-13301
5471,13528,168
-28123,4393,-10559
16460,28843,582
24316,-2130,-11531
9267,-11505,11701
-24535,11859,7706
-6458,-17157,-8944
-30149,-1540,-19842
-5919,17880,20694
25745,-23952,-21108
23805,16983,-23115
-21373,7458,2527
14529,-14181,17281
16701,-25813,-31160
22164,21608,5965
24479,3716,1271
12592,15404,16884
-6769,-8612,-26522
-8546,11202,-5027
-6283,-8394,-18752
8883,7872,9444
22162,2445,14324
20097,16344,281
-13327,29020,18167
-3581,-30064,29220
4948,27201,-18108
29863,-30686,-29086
-2583,27305,-22821
24834,21014,13882
-10748,26087,-3455
-11884,-8801,-16078
20437,-21809,-9195
5232,2378,-11156
22262,-11807,29781
-8147,15798,-17034
20458,-8399,-30379
-3684,-30518,-16905
1792,-1754,-16105
694,27148,7467
-8705,26045,-12854
-5240,26632,-28531
31594,19894,2066
-31702,12097,9145
19673,25826,4582
11711,-14438,26129
-23902,14309,15627
11572,30896,-13074
-17801,-20909,29088
-31293,14380,-24703
21238,30750,5305
19593,-15096,-29734
13467,18530,-7392
16366,236,-17413
7671,-6004,-16185
25637,-2189,10100
-28647,-24233,14393
-12377,11536,14790
8921,30074,-6949
-12578,-22164,29951
12597,-28136,-13837
-8706,-15679,9429
117,1066,-10701
-168,-29537,-30954
-19788,-53,17230
27005,-31319,29413
-19189,18885,8644
11206,7306,16552
-28518,-25299,22442
-31927,19028,-15130
16182,-30091,-11236
31755,-23057,691
29679,4311,-20486
13563,-7615,-1777
28658,2747,-14819
24869,31771,25947
-11828,13927,-18848
1961,30995,21309
7486,-2945,-1767
-31553,-23824,30216
2019,23225,-32749
11854,-26840,17495
-15467,-26482,-5717
30148,-16304,-26678
19777,-4985,31740
13767,-2703,15590
-23917,16754,-16947
16655,-12338,-1268
17250,864,-5326
-12127,32212,-28620
-17365,28332,32498
8887,2018,-11083
27685,-4856,-8991
31082,25965,4217
4835,-29532,16087
-30536,-11465,10333
24509,-27356,-4384
-11446,-6001,-9685
-9696,29125,-21308
-27123,27373,-26332
31672,9797,10128
-16898,-18708,-21014
-31630,25805,-27256
13299,3276,11813
4537,-28381,7259
4268,16341,-25833
16463,5714,-1961
1836,7394,24516
-2357,15013,-24512
-11723,-28664,5236
-22087,25501,12638
27408,-25829,1970
-16617,-25924,32047
30537,-25467,17144
-6925,-9222,-19865
4564,13487,17604
-32447,3405,14960
31260,-12235,27312
-27952,26378,22374
25540,11292,-16382
-17627,-9924,6764
13320,28057,5742
6781,-28407,-14684
25152,682,-1982
-29245,4883,-13546
-29404,-30464,14040
-2571,30086,17391
6741,-20806,-28072
17556,-290,5954
-16087,9326,4099
-24537,27028,-1708
-20828,-13468,32676
28567,-27293,31637
-15582,-30296,31841
23987,22959,-14875
12891,740,13552
-5790,-24442,-20758
-2661,6043,17687
22936,-8366,-30973
-5578,28835,27054
24207,23707,-14338
13102,11642,-23495
25135,-23192,-10380
7602,-29861,-15993
21451,20154,-19127
15400,-9070,-4827
31863,-23393,6501
-19549,14780,27945
1172,-5870,10739
13837,-8155,11551
16663,2536,4370
3222,-9962,12830
8324,22841,-5631
32212,17730,602
29783,-31662,-3350
-7709,-12374,-26998
-25659,5524,3217
-28330,8186,2742
-7439,-2793,14228
-6082,-15498,6876
32290,3582,-103
-2573,26767,-12065
-14569,13931,6324
-31549,19651,-27838
-15689,3042,-24338
21930,-12754,11021
21633,23723,15497
31317,-25891,-10281
-4743,16032,6051
-18818,11256,18700
-29566,-21266,14001
-1581,1444,6630
-31168,5044,30590
9437,16065,-29791
31827,-15502,1644
-24391,13191,15264
20777,-1570,1437
-8929,-4379,13384
-3458,16191,5021
7403,-12394,-8668
7608,-30605,3001
5187,12740,-16093
-24599,31551,28286
31305,20939,22787
14643,25035,-26982
3282,18352,22929
16237,7232,11585
-17773,-2626,-5047
-12364,-14636,18218
20412,-31608,-20677
-14430,-1287,15511
16339,-9395,-3502
1228,-16197,-19239
-19971,-15690,6086
10705,2302,14700
-26967,15014,10939
24168,-17425,5726
17994,26177,-16155
-15267,25584,23787
22047,27835,672
-8315,11142,-8521
8027,-4109,20008
2435,14069,105
-16781,-13057,28811
-27141,15337,629
10179,-10709,-17884
-19487,7014,-2010
-27685,25020,-9840
5020,18997,-24071
-238,-5552,15228
-29391,-26761,-30627
29215,-21894,10064
219,28228,-12483
-14491,26097,15619
23439,-6649,-7140
-32032,25693,-15939
-20282,22879,7541
-1451,21122,-13869
-19046,10056,29547
3328,-3641,-16828
-6979,16594,-29971
-10352,-32136,32503
-6158,22893,-7205
18747,21243,16736
-9245,-31485,-1830
-20608,-7389,1657
26527,-18175,29734
-23814,-31211,-30968
-32213,-11746,21747
-7919,-3881,-27359
22736,6308,-4859
-13043,-17852,-4868
-17236,1214,11113
24755,10731,24417
-9106,-5971,1023
-15338,8689,18594
-21351,-9316,24804
-21518,-16687,-707
-4228,-17796,-19746
-21282,20712,8524
-26398,14390,12336
25403,16612,22175
-30153,22360,-30336
30720,27455,3869
32712,-22746,-24783
-27896,-11676,32570
-3796,-11937,8008
28916,-32596,-12793
4883,-639,-5106
28919,-16890,-16829
6860,-15218,1661
23977,-32304,29658
22791,28259,18390
-21277,29284,-7422
-24830,-25538,23455
-22505,8868,18686
25006,-2593,-24060
19876,32660,-18362
-30738,-7672,-11627
2087,-8163,-11157
-10860,1950,19122
10643,-16707,-6383
-20699,24632,22736
-8080,-11104,24469
13170,20638,-9647
14592,1486,17669
-1887,-4607,29587
-19582,9822,14475
-3565,-11160,10831
-13259,-18726,-29629
14629,-28042,233
8465,-22363,28309
6974,20915,20554
-9634,-19774,1263
-14942,17516,28154
-11517,-22247,-17397
20728,-1360,-2782
-10347,-24240,-25576
24625,-29725,-27476
-11290,-2282,-17362
-11435,-617,-12302
-32599,28707,23940
27790,8699,26532
29196,20025,-23440
-5758,-8545,221
10971,26925,11791
4760,-31619,-16012
18250,25608,-23218
-23779,10019,27726
14257,-11731,-13855
-31981,-4548,31987
-21971,-20023,25395
11557,26845,21401
6537,30698,-28925
20397,-17498,-27090
2056,-2500,5528
20454,-15714,-29189
-28368,3448,-21287
-14501,-7990,20393
31030,528,29786
20881,24275,-6894
-2816,19302,340
-8302,-24849,32660
-16432,2508,-3646
29680,-7036,-2177
20495,22532,3308
